MEP,firstName,familyName,persId,Civility,Gender,Status,birthCountry,politicalGroup
http://data.europarl.europa.eu/person/MEP_125110,Nikos,Androulakis,125110,κ.,male,ACTIVE,Greece,http://data.europarl.europa.eu/org/group/S&amp;D-5154
http://data.europarl.europa.eu/person/MEP_125128,Iskra,Mihaylova,125128,Г-жа,female,ACTIVE,Bulgaria,http://data.europarl.europa.eu/org/group/Renew-5704
http://data.europarl.europa.eu/person/MEP_125214,Bronis,Ropė,125214,p.,male,ACTIVE,Lithuania,http://data.europarl.europa.eu/org/group/Verts/ALE-5155
http://data.europarl.europa.eu/person/MEP_125237,Marco,Zullo,125237,On.,male,ACTIVE,Italy,http://data.europarl.europa.eu/org/group/NI-5152
http://data.europarl.europa.eu/person/MEP_125670,Massimiliano,Salini,125670,On.,male,ACTIVE,Italy,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_125706,Jiří,Pospíšil,125706,p.,male,ACTIVE,Czechia,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_125706,Jiří,Pospíšil,125706,pan,male,ACTIVE,Czechia,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_127096,Domènec,Ruiz Devesa,127096,Mr,male,ACTIVE,Spain,http://data.europarl.europa.eu/org/group/S&amp;D-5154
http://data.europarl.europa.eu/person/MEP_128483,Markus,Buchheit,128483,Herr,male,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/ID-5588
http://data.europarl.europa.eu/person/MEP_129073,Urmas,Paet,129073,Hr,male,ACTIVE,Estonia,http://data.europarl.europa.eu/org/group/Renew-5704
http://data.europarl.europa.eu/person/MEP_130100,Hilde,Vautmans,130100,Mevr.,female,ACTIVE,Belgium,http://data.europarl.europa.eu/org/group/Renew-5704
http://data.europarl.europa.eu/person/MEP_130833,Stelios,Kouloglou,130833,κ.,male,ACTIVE,Greece,http://data.europarl.europa.eu/org/group/GUE/NGL-5151
http://data.europarl.europa.eu/person/MEP_131507,Miguel,Urbán Crespo,131507,Sr.,male,ACTIVE,Spain,http://data.europarl.europa.eu/org/group/GUE/NGL-5151
http://data.europarl.europa.eu/person/MEP_132191,Gunnar,Beck,132191,Herr,male,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/ID-5588
http://data.europarl.europa.eu/person/MEP_134605,Ramona,Strugariu,134605,Dna,female,ACTIVE,Romania,http://data.europarl.europa.eu/org/group/Renew-5704
http://data.europarl.europa.eu/person/MEP_183338,Jakop,Dalunde,183338,Hr.,male,ACTIVE,Sweden,http://data.europarl.europa.eu/org/group/Verts/ALE-5155
http://data.europarl.europa.eu/person/MEP_183793,Angelo,Ciocca,183793,On.,male,ACTIVE,Italy,http://data.europarl.europa.eu/org/group/ID-5588
http://data.europarl.europa.eu/person/MEP_183916,Alexandra,Geese,183916,Frau,female,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/Verts/ALE-5155
http://data.europarl.europa.eu/person/MEP_185341,Željana,Zovko,185341,gđa,female,ACTIVE,Bosnia and Herzegovina,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_1854,Constanze,Krehl,1854,Frau,female,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/S&amp;D-5154
http://data.europarl.europa.eu/person/MEP_185619,Tiemo,Wölken,185619,Herr,male,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/S&amp;D-5154
http://data.europarl.europa.eu/person/MEP_185771,Tom,Vandendriessche,185771,M.,male,ACTIVE,Belgium,http://data.europarl.europa.eu/org/group/ID-5588
http://data.europarl.europa.eu/person/MEP_185974,Jordi,Solé,185974,Sr.,male,ACTIVE,Spain,http://data.europarl.europa.eu/org/group/Verts/ALE-5155
http://data.europarl.europa.eu/person/MEP_187917,Marc,Botenga,187917,M.,male,ACTIVE,Belgium,http://data.europarl.europa.eu/org/group/GUE/NGL-5151
http://data.europarl.europa.eu/person/MEP_188945,Dennis,Radtke,188945,Herr,male,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_189065,France,Jamet,189065,Mme,female,ACTIVE,France,http://data.europarl.europa.eu/org/group/ID-5588
http://data.europarl.europa.eu/person/MEP_189525,Asim,Ademov,189525,Г-н,male,ACTIVE,Bulgaria,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_190464,Thomas,Waitz,190464,Herr,male,ACTIVE,Austria,http://data.europarl.europa.eu/org/group/Verts/ALE-5155
http://data.europarl.europa.eu/person/MEP_190517,Martin,Schirdewan,190517,Herr,male,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/GUE/NGL-5151
http://data.europarl.europa.eu/person/MEP_190518,Jörg,Meuthen,190518,Herr,male,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/ID-5588
http://data.europarl.europa.eu/person/MEP_190519,Caroline,Nagtegaal,190519,Mevr.,female,ACTIVE,Netherlands,http://data.europarl.europa.eu/org/group/Renew-5704
http://data.europarl.europa.eu/person/MEP_190713,Lukas,Mandl,190713,Herr,male,ACTIVE,Austria,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_190774,Geoffroy,Didier,190774,M.,male,ACTIVE,France,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_1909,Bernd,Lange,1909,Herr,male,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/S&amp;D-5154
http://data.europarl.europa.eu/person/MEP_1913,Evelyne,Gebhardt,1913,Frau,female,ACTIVE,France,http://data.europarl.europa.eu/org/group/S&amp;D-5154
http://data.europarl.europa.eu/person/MEP_1917,Markus,Ferber,1917,Herr,male,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_192634,Giuseppe,Ferrandino,192634,On.,male,ACTIVE,Italy,http://data.europarl.europa.eu/org/group/S&amp;D-5154
http://data.europarl.europa.eu/person/MEP_192635,Danilo Oscar,Lancini,192635,On.,male,ACTIVE,Italy,http://data.europarl.europa.eu/org/group/ID-5588
http://data.europarl.europa.eu/person/MEP_1927,Peter,Liese,1927,Dr.,male,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_193273,Romeo,Franz,193273,Herr,male,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/Verts/ALE-5155
http://data.europarl.europa.eu/person/MEP_193292,Tilly,Metz,193292,Mme,female,ACTIVE,Luxembourg,http://data.europarl.europa.eu/org/group/Verts/ALE-5155
http://data.europarl.europa.eu/person/MEP_197390,Sara,Skyttedal,197390,Fru,female,ACTIVE,Sweden,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_197391,Heléne,Fritzon,197391,Fru,female,ACTIVE,Sweden,http://data.europarl.europa.eu/org/group/S&amp;D-5154
http://data.europarl.europa.eu/person/MEP_197392,Evin,Incir,197392,Fru,female,ACTIVE,Turkey,http://data.europarl.europa.eu/org/group/S&amp;D-5154
http://data.europarl.europa.eu/person/MEP_197395,Alice,Kuhnke,197395,Fru,female,ACTIVE,Sweden,http://data.europarl.europa.eu/org/group/Verts/ALE-5155
http://data.europarl.europa.eu/person/MEP_197398,Pär,Holmgren,197398,Hr.,male,ACTIVE,Sweden,http://data.europarl.europa.eu/org/group/Verts/ALE-5155
http://data.europarl.europa.eu/person/MEP_197400,Abir,Al-Sahlani,197400,Fru,female,ACTIVE,Iraq,http://data.europarl.europa.eu/org/group/Renew-5704
http://data.europarl.europa.eu/person/MEP_197401,Karin,Karlsbro,197401,Fru,female,ACTIVE,Sweden,http://data.europarl.europa.eu/org/group/Renew-5704
http://data.europarl.europa.eu/person/MEP_197403,Alex,Agius Saliba,197403,Is-Sur,male,ACTIVE,Malta,http://data.europarl.europa.eu/org/group/S&amp;D-5154
http://data.europarl.europa.eu/person/MEP_197404,Jessica,Polfjärd,197404,Fru,female,ACTIVE,Sweden,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_197408,Hildegard,Bentele,197408,Frau,female,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_197410,Stefan,Berger,197410,Dr.,male,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_197412,Niclas,Herbst,197412,Herr,male,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_197415,Niyazi,Kizilyürek,197415,Dr.,male,ACTIVE,Cyprus,http://data.europarl.europa.eu/org/group/GUE/NGL-5151
http://data.europarl.europa.eu/person/MEP_197421,Isabel,Wiseler-Lima,197421,Mme,female,ACTIVE,Portugal,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_197422,Christine,Schneider,197422,Frau,female,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_197423,Nico,Semsrott,197423,Herr,male,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/Verts/ALE-5155
http://data.europarl.europa.eu/person/MEP_197425,Ralf,Seekatz,197425,Herr,male,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_197426,Sven,Simon,197426,Herr,male,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_197429,Marion,Walsmann,197429,Frau,female,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_197430,Engin,Eroglu,197430,Herr,male,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/Renew-5704
http://data.europarl.europa.eu/person/MEP_197431,Patrick,Breyer,197431,Dr.,male,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/Verts/ALE-5155
http://data.europarl.europa.eu/person/MEP_197433,Katarina,Barley,197433,Dr.,female,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/S&amp;D-5154
http://data.europarl.europa.eu/person/MEP_197435,Gabriele,Bischoff,197435,Frau,female,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/S&amp;D-5154
http://data.europarl.europa.eu/person/MEP_197436,Helmut,Geuking,197436,Herr,male,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/ECR-5148
http://data.europarl.europa.eu/person/MEP_197439,Damian,Boeselager,197439,Herr,male,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/Verts/ALE-5155
http://data.europarl.europa.eu/person/MEP_197440,Delara,Burkhardt,197440,Frau,female,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/S&amp;D-5154
http://data.europarl.europa.eu/person/MEP_197443,Andreas,Glück,197443,Herr,male,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/Renew-5704
http://data.europarl.europa.eu/person/MEP_197444,Svenja,Hahn,197444,Frau,female,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/Renew-5704
http://data.europarl.europa.eu/person/MEP_197445,Moritz,Körner,197445,Herr,male,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/Renew-5704
http://data.europarl.europa.eu/person/MEP_197446,Milan,Brglez,197446,Dr.,male,ACTIVE,Slovenia,http://data.europarl.europa.eu/org/group/S&amp;D-5154
http://data.europarl.europa.eu/person/MEP_197448,Rasmus,Andresen,197448,Herr,male,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/Verts/ALE-5155
http://data.europarl.europa.eu/person/MEP_197449,Michael,Bloss,197449,Herr,male,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/Verts/ALE-5155
http://data.europarl.europa.eu/person/MEP_197453,Anna,Deparnay-Grunenberg,197453,Frau,female,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/Verts/ALE-5155
http://data.europarl.europa.eu/person/MEP_197457,Henrike,Hahn,197457,Frau,female,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/Verts/ALE-5155
http://data.europarl.europa.eu/person/MEP_197459,Pierrette,Herzberger-Fofana,197459,Dr.,female,ACTIVE,Mali,http://data.europarl.europa.eu/org/group/Verts/ALE-5155
http://data.europarl.europa.eu/person/MEP_197460,Sergey,Lagodinsky,197460,Dr.,male,ACTIVE,Russia,http://data.europarl.europa.eu/org/group/Verts/ALE-5155
http://data.europarl.europa.eu/person/MEP_197461,Katrin,Langensiepen,197461,Frau,female,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/Verts/ALE-5155
http://data.europarl.europa.eu/person/MEP_197462,Erik,Marquardt,197462,Herr,male,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/Verts/ALE-5155
http://data.europarl.europa.eu/person/MEP_197464,Hannah,Neumann,197464,Frau,female,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/Verts/ALE-5155
http://data.europarl.europa.eu/person/MEP_197465,Niklas,Nienaß,197465,Herr,male,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/Verts/ALE-5155
http://data.europarl.europa.eu/person/MEP_197466,Jutta,Paulus,197466,Frau,female,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/Verts/ALE-5155
http://data.europarl.europa.eu/person/MEP_197468,Özlem,Demirel,197468,Frau,female,ACTIVE,Turkey,http://data.europarl.europa.eu/org/group/GUE/NGL-5151
http://data.europarl.europa.eu/person/MEP_197473,Christian,Doleschal,197473,Herr,male,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_197478,Lars Patrick,Berg,197478,Herr,male,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/ID-5588
http://data.europarl.europa.eu/person/MEP_197480,Nicolaus,Fest,197480,Herr,male,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/ID-5588
http://data.europarl.europa.eu/person/MEP_197481,Maximilian,Krah,197481,Dr.,male,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/ID-5588
http://data.europarl.europa.eu/person/MEP_197482,Joachim,Kuhs,197482,Herr,male,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/ID-5588
http://data.europarl.europa.eu/person/MEP_197483,Sylvia,Limmer,197483,Dr.,female,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/ID-5588
http://data.europarl.europa.eu/person/MEP_197488,Guido,Reil,197488,Herr,male,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/ID-5588
http://data.europarl.europa.eu/person/MEP_197489,Bernhard,Zimniok,197489,Herr,male,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/ID-5588
http://data.europarl.europa.eu/person/MEP_197490,Magdalena,Adamowicz,197490,Dr.,female,ACTIVE,Poland,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_197494,Nathalie,Loiseau,197494,Mme,female,ACTIVE,France,http://data.europarl.europa.eu/org/group/Renew-5704
http://data.europarl.europa.eu/person/MEP_197495,Marek Paweł,Balt,197495,p.,male,ACTIVE,Poland,http://data.europarl.europa.eu/org/group/S&amp;D-5154
http://data.europarl.europa.eu/person/MEP_197495,Marek Paweł,Balt,197495,pan,male,ACTIVE,Poland,http://data.europarl.europa.eu/org/group/S&amp;D-5154
http://data.europarl.europa.eu/person/MEP_197496,Marek,Belka,197496,p.,male,ACTIVE,Poland,http://data.europarl.europa.eu/org/group/S&amp;D-5154
http://data.europarl.europa.eu/person/MEP_197496,Marek,Belka,197496,pan,male,ACTIVE,Poland,http://data.europarl.europa.eu/org/group/S&amp;D-5154
http://data.europarl.europa.eu/person/MEP_197512,Benoît,Biteau,197512,M.,male,ACTIVE,France,http://data.europarl.europa.eu/org/group/Verts/ALE-5155
http://data.europarl.europa.eu/person/MEP_197519,Beata,Kempa,197519,p.,female,ACTIVE,Poland,http://data.europarl.europa.eu/org/group/ECR-5148
http://data.europarl.europa.eu/person/MEP_197519,Beata,Kempa,197519,paní,female,ACTIVE,Poland,http://data.europarl.europa.eu/org/group/ECR-5148
http://data.europarl.europa.eu/person/MEP_197521,Manuel,Bompard,197521,M.,male,ACTIVE,France,http://data.europarl.europa.eu/org/group/GUE/NGL-5151
http://data.europarl.europa.eu/person/MEP_197533,Manon,Aubry,197533,Mme,female,ACTIVE,France,http://data.europarl.europa.eu/org/group/GUE/NGL-5151
http://data.europarl.europa.eu/person/MEP_197534,François-Xavier,Bellamy,197534,M.,male,ACTIVE,France,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_197535,Agnès,Evren,197535,Mme,female,ACTIVE,France,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_197537,Alexandr,Vondra,197537,Dr.,male,ACTIVE,Czechia,http://data.europarl.europa.eu/org/group/ECR-5148
http://data.europarl.europa.eu/person/MEP_197548,Radosław,Sikorski,197548,p.,male,ACTIVE,Poland,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_197548,Radosław,Sikorski,197548,pan,male,ACTIVE,Poland,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_197555,Søren,Gade,197555,Hr.,male,ACTIVE,Denmark,http://data.europarl.europa.eu/org/group/Renew-5704
http://data.europarl.europa.eu/person/MEP_197556,Ivan,David,197556,p.,male,ACTIVE,Czechia,http://data.europarl.europa.eu/org/group/ID-5588
http://data.europarl.europa.eu/person/MEP_197556,Ivan,David,197556,pan,male,ACTIVE,Czechia,http://data.europarl.europa.eu/org/group/ID-5588
http://data.europarl.europa.eu/person/MEP_197558,Asger,Christensen,197558,Hr.,male,ACTIVE,Denmark,http://data.europarl.europa.eu/org/group/Renew-5704
http://data.europarl.europa.eu/person/MEP_197566,Witold Jan,Waszczykowski,197566,p.,male,ACTIVE,Poland,http://data.europarl.europa.eu/org/group/ECR-5148
http://data.europarl.europa.eu/person/MEP_197566,Witold Jan,Waszczykowski,197566,pan,male,ACTIVE,Poland,http://data.europarl.europa.eu/org/group/ECR-5148
http://data.europarl.europa.eu/person/MEP_197570,Peter,Kofod,197570,Hr.,male,ACTIVE,Denmark,http://data.europarl.europa.eu/org/group/ID-5588
http://data.europarl.europa.eu/person/MEP_197572,Anna,Zalewska,197572,p.,female,ACTIVE,Poland,http://data.europarl.europa.eu/org/group/ECR-5148
http://data.europarl.europa.eu/person/MEP_197572,Anna,Zalewska,197572,paní,female,ACTIVE,Poland,http://data.europarl.europa.eu/org/group/ECR-5148
http://data.europarl.europa.eu/person/MEP_197573,Kira Marie,Peter-Hansen,197573,Fru,female,ACTIVE,Denmark,http://data.europarl.europa.eu/org/group/Verts/ALE-5155
http://data.europarl.europa.eu/person/MEP_197574,Damien,Carême,197574,M.,male,ACTIVE,France,http://data.europarl.europa.eu/org/group/Verts/ALE-5155
http://data.europarl.europa.eu/person/MEP_197577,Gilles,Boyer,197577,M.,male,ACTIVE,France,http://data.europarl.europa.eu/org/group/Renew-5704
http://data.europarl.europa.eu/person/MEP_197588,Katalin,Cseh,197588,Dr.,female,ACTIVE,Canada,http://data.europarl.europa.eu/org/group/Renew-5704
http://data.europarl.europa.eu/person/MEP_197593,Véronique,Trillet-Lenoir,197593,Mme,female,ACTIVE,France,http://data.europarl.europa.eu/org/group/Renew-5704
http://data.europarl.europa.eu/person/MEP_197616,Rosanna,Conte,197616,Avv.,female,ACTIVE,Italy,http://data.europarl.europa.eu/org/group/ID-5588
http://data.europarl.europa.eu/person/MEP_197636,Ioan-Rareş,Bogdan,197636,Dl.,male,ACTIVE,Romania,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_197637,Vasile,Blaga,197637,Dl.,male,ACTIVE,Romania,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_197646,Mircea-Gheorghe,Hava,197646,Dl.,male,ACTIVE,Romania,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_197647,Dan-Ştefan,Motreanu,197647,Dl.,male,ACTIVE,Romania,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_197648,Alexander,Bernhuber,197648,Herr,male,ACTIVE,Austria,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_197649,Gheorghe,Falcă,197649,Dl.,male,ACTIVE,Romania,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_197651,Carmen,Avram,197651,Dna,female,ACTIVE,Romania,http://data.europarl.europa.eu/org/group/S&amp;D-5154
http://data.europarl.europa.eu/person/MEP_197652,Angelika,Winzig,197652,Dr.,female,ACTIVE,Austria,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_197653,Claudiu,Manda,197653,Dl.,male,ACTIVE,Romania,http://data.europarl.europa.eu/org/group/S&amp;D-5154
http://data.europarl.europa.eu/person/MEP_197655,Cristian,Terheş,197655,Dl.,male,ACTIVE,Romania,http://data.europarl.europa.eu/org/group/ECR-5148
http://data.europarl.europa.eu/person/MEP_197657,Tudor,Ciuhodaru,197657,Dl.,male,ACTIVE,Romania,http://data.europarl.europa.eu/org/group/S&amp;D-5154
http://data.europarl.europa.eu/person/MEP_197658,Adrian-Dragoş,Benea,197658,Dl.,male,ACTIVE,Romania,http://data.europarl.europa.eu/org/group/S&amp;D-5154
http://data.europarl.europa.eu/person/MEP_197661,Cristian,Ghinea,197661,Dl.,male,ACTIVE,Romania,http://data.europarl.europa.eu/org/group/Renew-5704
http://data.europarl.europa.eu/person/MEP_197663,Dragoş,Pîslaru,197663,Dl.,male,ACTIVE,Romania,http://data.europarl.europa.eu/org/group/Renew-5704
http://data.europarl.europa.eu/person/MEP_197664,Clotilde,Armand,197664,Dna,female,ACTIVE,Romania,http://data.europarl.europa.eu/org/group/Renew-5704
http://data.europarl.europa.eu/person/MEP_197668,Vlad-Marius,Botoş,197668,Dl.,male,ACTIVE,Romania,http://data.europarl.europa.eu/org/group/Renew-5704
http://data.europarl.europa.eu/person/MEP_197671,Traian,Băsescu,197671,Dl.,male,ACTIVE,Romania,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_197677,Günther,Sidl,197677,Dr.,male,ACTIVE,Austria,http://data.europarl.europa.eu/org/group/S&amp;D-5154
http://data.europarl.europa.eu/person/MEP_197687,Philippe,Olivier,197687,M.,male,ACTIVE,France,http://data.europarl.europa.eu/org/group/ID-5588
http://data.europarl.europa.eu/person/MEP_197690,André,Rougé,197690,M.,male,ACTIVE,France,http://data.europarl.europa.eu/org/group/ID-5588
http://data.europarl.europa.eu/person/MEP_197709,Robert,Roos,197709,Hr,male,ACTIVE,Netherlands,http://data.europarl.europa.eu/org/group/ECR-5148
http://data.europarl.europa.eu/person/MEP_197721,César,Luena,197721,Dr.,male,ACTIVE,Spain,http://data.europarl.europa.eu/org/group/S&amp;D-5154
http://data.europarl.europa.eu/person/MEP_197763,Milan,Uhrík,197763,Dr.,male,ACTIVE,Slovakia,http://data.europarl.europa.eu/org/group/NI-5152
http://data.europarl.europa.eu/person/MEP_197782,Mohammed,Chahim,197782,Dr.,male,ACTIVE,Morocco,http://data.europarl.europa.eu/org/group/S&amp;D-5154
http://data.europarl.europa.eu/person/MEP_197788,Anna,Bonfrisco,197788,Dr.sa,female,ACTIVE,Italy,http://data.europarl.europa.eu/org/group/ID-5588
http://data.europarl.europa.eu/person/MEP_197791,Massimiliano,Smeriglio,197791,Sig.,male,ACTIVE,Italy,http://data.europarl.europa.eu/org/group/S&amp;D-5154
http://data.europarl.europa.eu/person/MEP_197801,Franco,Roberti,197801,Dott.,male,ACTIVE,Italy,http://data.europarl.europa.eu/org/group/S&amp;D-5154
http://data.europarl.europa.eu/person/MEP_197841,Liudas,Mažylis,197841,p.,male,ACTIVE,Lithuania,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_198176,Roman,Haider,198176,Herr,male,ACTIVE,Austria,http://data.europarl.europa.eu/org/group/ID-5588
http://data.europarl.europa.eu/person/MEP_1992,José Manuel,García-Margallo y Marfil,1992,Sr.,male,ACTIVE,Spain,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_199941,Marianne,Vind,199941,Fru,female,ACTIVE,Denmark,http://data.europarl.europa.eu/org/group/S&amp;D-5154
http://data.europarl.europa.eu/person/MEP_206158,Manuela,Ripa,206158,Mme,female,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/Verts/ALE-5155
http://data.europarl.europa.eu/person/MEP_2187,Antonio,Tajani,2187,On.,male,ACTIVE,Italy,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_22858,Fabienne,Keller,22858,Mme,female,ACTIVE,France,http://data.europarl.europa.eu/org/group/Renew-5704
http://data.europarl.europa.eu/person/MEP_2323,Rainer,Wieland,2323,Herr,male,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_2341,Michael,Gahler,2341,Herr,male,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_23699,Kateřina,Konečná,23699,p.,female,ACTIVE,Czechia,http://data.europarl.europa.eu/org/group/GUE/NGL-5151
http://data.europarl.europa.eu/person/MEP_23699,Kateřina,Konečná,23699,paní,female,ACTIVE,Czechia,http://data.europarl.europa.eu/org/group/GUE/NGL-5151
http://data.europarl.europa.eu/person/MEP_23712,Jan,Zahradil,23712,p.,male,ACTIVE,Czechia,http://data.europarl.europa.eu/org/group/ECR-5148
http://data.europarl.europa.eu/person/MEP_23712,Jan,Zahradil,23712,pan,male,ACTIVE,Czechia,http://data.europarl.europa.eu/org/group/ECR-5148
http://data.europarl.europa.eu/person/MEP_23768,Bogusław,Liberadzki,23768,p.,male,ACTIVE,Poland,http://data.europarl.europa.eu/org/group/S&amp;D-5154
http://data.europarl.europa.eu/person/MEP_23768,Bogusław,Liberadzki,23768,pan,male,ACTIVE,Poland,http://data.europarl.europa.eu/org/group/S&amp;D-5154
http://data.europarl.europa.eu/person/MEP_23781,Janusz,Lewandowski,23781,p.,male,ACTIVE,Poland,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_23781,Janusz,Lewandowski,23781,pan,male,ACTIVE,Poland,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_23788,Adam,Bielan,23788,p.,male,ACTIVE,Poland,http://data.europarl.europa.eu/org/group/ECR-5148
http://data.europarl.europa.eu/person/MEP_23788,Adam,Bielan,23788,pan,male,ACTIVE,Poland,http://data.europarl.europa.eu/org/group/ECR-5148
http://data.europarl.europa.eu/person/MEP_23821,József,Szájer,23821,Dr.,male,ACTIVE,Hungary,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_23868,Monika,Beňová,23868,p.,female,ACTIVE,Slovakia,http://data.europarl.europa.eu/org/group/S&amp;D-5154
http://data.europarl.europa.eu/person/MEP_23868,Monika,Beňová,23868,paní,female,ACTIVE,Slovakia,http://data.europarl.europa.eu/org/group/S&amp;D-5154
http://data.europarl.europa.eu/person/MEP_24505,Emmanuel,Maurel,24505,M.,male,ACTIVE,France,http://data.europarl.europa.eu/org/group/GUE/NGL-5151
http://data.europarl.europa.eu/person/MEP_24594,Anne,Sander,24594,Mme,female,ACTIVE,France,http://data.europarl.europa.eu/org/group/PPE-5153
